id,Umsatz
1809064.0,108.18735949999999
1809065.0,299.2442446
1809071.0,140.1358375
1809072.0,429.9958386
1809073.0,182.93675259999998
1809074.0,108.18735949999999
1809075.0,299.2442446
1809081.0,192.54119300000002
1809082.0,482.4011941
1809083.0,235.3421081
1809084.0,160.592715
1809085.0,351.64960010000004
1809091.0,192.54119300000002
1809092.0,482.4011941
1809093.0,235.3421081
1809094.0,160.592715
1809095.0,351.64960010000004
1809101.0,140.1358375
1809102.0,429.9958386
1809103.0,182.93675259999998
1809104.0,108.18735949999999
1809105.0,299.2442446
1809111.0,140.1358375
1809112.0,429.9958386
1809113.0,182.93675259999998
1809114.0,108.18735949999999
1809115.0,299.2442446
1809121.0,140.1358375
1809122.0,429.9958386
1809123.0,182.93675259999998
1809124.0,108.18735949999999
1809125.0,299.2442446
1809131.0,140.1358375
1809132.0,429.9958386
1809133.0,182.93675259999998
1809134.0,108.18735949999999
1809135.0,299.2442446
1809141.0,140.1358375
1809142.0,429.9958386
1809143.0,182.93675259999998
1809144.0,108.18735949999999
1809145.0,299.2442446
1809151.0,192.54119300000002
1809152.0,482.4011941
1809153.0,235.3421081
1809154.0,160.592715
1809155.0,351.64960010000004
1809161.0,192.54119300000002
1809162.0,482.4011941
1809163.0,235.3421081
1809164.0,160.592715
1809165.0,351.64960010000004
1809171.0,140.1358375
1809172.0,429.9958386
1809173.0,182.93675259999998
1809174.0,108.18735949999999
1809175.0,299.2442446
1809181.0,140.1358375
1809182.0,429.9958386
1809183.0,182.93675259999998
1809184.0,108.18735949999999
1809185.0,299.2442446
1809191.0,99.9527599
1809192.0,389.812761
1809193.0,142.753675
1809194.0,68.0042819
1809195.0,259.061167
1809201.0,99.9527599
1809202.0,389.812761
1809203.0,142.753675
1809204.0,68.0042819
1809205.0,259.061167
1809211.0,99.9527599
1809212.0,389.812761
1809213.0,142.753675
1809214.0,68.0042819
1809215.0,259.061167
1809221.0,152.3581154
1809222.0,442.2181165
1809223.0,195.15903049999997
1809224.0,120.4096374
1809225.0,311.4665225
1809231.0,152.3581154
1809232.0,442.2181165
1809233.0,195.15903049999997
1809234.0,120.4096374
1809235.0,311.4665225
1809241.0,99.9527599
1809242.0,389.812761
1809243.0,142.753675
1809244.0,68.0042819
1809245.0,259.061167
1809251.0,99.9527599
1809252.0,389.812761
1809253.0,142.753675
1809254.0,68.0042819
1809255.0,259.061167
1809261.0,99.9527599
1809262.0,389.812761
1809263.0,142.753675
1809264.0,68.0042819
1809265.0,259.061167
1809271.0,99.9527599
1809272.0,389.812761
1809273.0,142.753675
1809274.0,68.0042819
1809275.0,259.061167
1809281.0,99.9527599
1809282.0,389.812761
1809283.0,142.753675
1809284.0,68.0042819
1809285.0,259.061167
1809291.0,152.3581154
1809292.0,442.2181165
1809293.0,195.15903049999997
1809294.0,120.4096374
1809295.0,311.4665225
1809301.0,152.3581154
1809302.0,442.2181165
1809303.0,195.15903049999997
1809304.0,120.4096374
1809305.0,311.4665225
1810011.0,99.9527599
1810012.0,389.812761
1810013.0,142.753675
1810014.0,68.0042819
1810015.0,259.061167
1810021.0,99.9527599
1810022.0,389.812761
1810023.0,142.753675
1810024.0,68.0042819
1810025.0,259.061167
1810031.0,191.0434295
1810032.0,480.90343060000004
1810033.0,233.8443446
1810034.0,159.09495149999998
1810035.0,350.1518366
1810041.0,99.9527599
1810042.0,389.812761
1810043.0,142.753675
1810044.0,68.0042819
1810045.0,259.061167
1810051.0,99.9527599
1810052.0,389.812761
1810053.0,142.753675
1810054.0,68.0042819
1810055.0,259.061167
1810061.0,152.3581154
1810062.0,442.2181165
1810063.0,195.15903049999997
1810064.0,120.4096374
1810065.0,311.4665225
1810071.0,152.3581154
1810072.0,442.2181165
1810073.0,195.15903049999997
1810074.0,120.4096374
1810075.0,311.4665225
1810081.0,99.9527599
1810082.0,389.812761
1810083.0,142.753675
1810084.0,68.0042819
1810085.0,259.061167
1810091.0,99.9527599
1810092.0,389.812761
1810093.0,142.753675
1810094.0,68.0042819
1810095.0,259.061167
1810101.0,99.9527599
1810102.0,389.812761
1810103.0,142.753675
1810104.0,68.0042819
1810105.0,259.061167
1810111.0,99.9527599
1810112.0,389.812761
1810113.0,142.753675
1810114.0,68.0042819
1810115.0,259.061167
1810121.0,99.9527599
1810122.0,389.812761
1810123.0,142.753675
1810124.0,68.0042819
1810125.0,259.061167
1810131.0,152.3581154
1810132.0,442.2181165
1810133.0,195.15903049999997
1810134.0,120.4096374
1810135.0,311.4665225
1810141.0,152.3581154
1810142.0,442.2181165
1810143.0,195.15903049999997
1810144.0,120.4096374
1810145.0,311.4665225
1810151.0,99.9527599
1810152.0,389.812761
1810153.0,142.753675
1810154.0,68.0042819
1810155.0,259.061167
1810161.0,99.9527599
1810162.0,389.812761
1810163.0,142.753675
1810164.0,68.0042819
1810165.0,259.061167
1810171.0,99.9527599
1810172.0,389.812761
1810173.0,142.753675
1810174.0,68.0042819
1810175.0,259.061167
1810181.0,99.9527599
1810182.0,389.812761
1810183.0,142.753675
1810184.0,68.0042819
1810185.0,259.061167
1810191.0,99.9527599
1810192.0,389.812761
1810193.0,142.753675
1810194.0,68.0042819
1810195.0,259.061167
1810201.0,152.3581154
1810202.0,442.2181165
1810203.0,195.15903049999997
1810204.0,120.4096374
1810205.0,311.4665225
1810211.0,152.3581154
1810212.0,442.2181165
1810213.0,195.15903049999997
1810214.0,120.4096374
1810215.0,311.4665225
1810221.0,99.9527599
1810222.0,389.812761
1810223.0,142.753675
1810224.0,68.0042819
1810225.0,259.061167
1810231.0,99.9527599
1810232.0,389.812761
1810233.0,142.753675
1810234.0,68.0042819
1810235.0,259.061167
1810241.0,99.9527599
1810242.0,389.812761
1810243.0,142.753675
1810244.0,68.0042819
1810245.0,259.061167
1810251.0,99.9527599
1810252.0,389.812761
1810253.0,142.753675
1810254.0,68.0042819
1810255.0,259.061167
1810261.0,99.9527599
1810262.0,389.812761
1810263.0,142.753675
1810264.0,68.0042819
1810265.0,259.061167
1810271.0,152.3581154
1810272.0,442.2181165
1810273.0,195.15903049999997
1810274.0,120.4096374
1810275.0,311.4665225
1810281.0,152.3581154
1810282.0,442.2181165
1810283.0,195.15903049999997
1810284.0,120.4096374
1810285.0,311.4665225
1810291.0,99.9527599
1810292.0,389.812761
1810293.0,142.753675
1810294.0,68.0042819
1810295.0,259.061167
1810301.0,99.9527599
1810302.0,389.812761
1810303.0,142.753675
1810304.0,68.0042819
1810305.0,259.061167
,
1811011.0,140.1358375
1811012.0,429.9958386
1811013.0,182.93675259999998
1811014.0,108.18735949999999
1811015.0,299.2442446
1811016.0,115.5538477
1811021.0,140.1358375
1811022.0,429.9958386
1811023.0,182.93675259999998
1811024.0,108.18735949999999
1811025.0,299.2442446
1811026.0,115.5538477
1811031.0,192.54119300000002
1811032.0,482.4011941
1811033.0,235.3421081
1811034.0,160.592715
1811035.0,351.64960010000004
1811036.0,167.9592032
1811041.0,192.54119300000002
1811042.0,482.4011941
1811043.0,235.3421081
1811044.0,160.592715
1811045.0,351.64960010000004
1811046.0,167.9592032
1811051.0,140.1358375
1811052.0,429.9958386
1811053.0,182.93675259999998
1811054.0,108.18735949999999
1811055.0,299.2442446
1811056.0,115.5538477
1811061.0,140.1358375
1811062.0,429.9958386
1811063.0,182.93675259999998
1811064.0,108.18735949999999
1811065.0,299.2442446
1811066.0,115.5538477
1811071.0,140.1358375
1811072.0,429.9958386
1811073.0,182.93675259999998
1811074.0,108.18735949999999
1811075.0,299.2442446
1811076.0,115.5538477
1811081.0,140.1358375
1811082.0,429.9958386
1811083.0,182.93675259999998
1811084.0,108.18735949999999
1811085.0,299.2442446
1811086.0,115.5538477
1811091.0,140.1358375
1811092.0,429.9958386
1811093.0,182.93675259999998
1811094.0,108.18735949999999
1811095.0,299.2442446
1811096.0,115.5538477
1811101.0,192.54119300000002
1811102.0,482.4011941
1811103.0,235.3421081
1811104.0,160.592715
1811105.0,351.64960010000004
1811106.0,167.9592032
1811111.0,192.54119300000002
1811112.0,482.4011941
1811113.0,235.3421081
1811114.0,160.592715
1811115.0,351.64960010000004
1811116.0,167.9592032
1811121.0,140.1358375
1811122.0,429.9958386
1811123.0,182.93675259999998
1811124.0,108.18735949999999
1811125.0,299.2442446
1811126.0,115.5538477
1811131.0,140.1358375
1811132.0,429.9958386
1811133.0,182.93675259999998
1811134.0,108.18735949999999
1811135.0,299.2442446
1811136.0,115.5538477
1811141.0,140.1358375
1811142.0,429.9958386
1811143.0,182.93675259999998
1811144.0,108.18735949999999
1811145.0,299.2442446
1811146.0,115.5538477
1811151.0,140.1358375
1811152.0,429.9958386
1811153.0,182.93675259999998
1811154.0,108.18735949999999
1811155.0,299.2442446
1811156.0,115.5538477
1811161.0,140.1358375
1811162.0,429.9958386
1811163.0,182.93675259999998
1811164.0,108.18735949999999
1811165.0,299.2442446
1811166.0,115.5538477
1811171.0,192.54119300000002
1811172.0,482.4011941
1811173.0,235.3421081
1811174.0,160.592715
1811175.0,351.64960010000004
1811176.0,167.9592032
1811181.0,192.54119300000002
1811182.0,482.4011941
1811183.0,235.3421081
1811184.0,160.592715
1811185.0,351.64960010000004
1811186.0,167.9592032
1811191.0,140.1358375
1811192.0,429.9958386
1811193.0,182.93675259999998
1811194.0,108.18735949999999
1811195.0,299.2442446
1811196.0,115.5538477
1811201.0,99.9527599
1811202.0,389.812761
1811203.0,142.753675
1811204.0,68.0042819
1811205.0,259.061167
1811206.0,75.3707701
1811211.0,99.9527599
1811212.0,389.812761
1811213.0,142.753675
1811214.0,68.0042819
1811215.0,259.061167
1811216.0,75.3707701
1811221.0,99.9527599
1811222.0,389.812761
1811223.0,142.753675
1811224.0,68.0042819
1811225.0,259.061167
1811226.0,75.3707701
1811231.0,99.9527599
1811232.0,389.812761
1811233.0,142.753675
1811234.0,68.0042819
1811235.0,259.061167
1811236.0,75.3707701
1811241.0,152.3581154
1811242.0,442.2181165
1811243.0,195.15903049999997
1811244.0,120.4096374
1811245.0,311.4665225
1811246.0,127.7761256
1811251.0,152.3581154
1811252.0,442.2181165
1811253.0,195.15903049999997
1811254.0,120.4096374
1811255.0,311.4665225
1811256.0,127.7761256
1811261.0,92.70175104
1811262.0,382.56175214
1811263.0,135.50266613999997
1811264.0,60.753273039999996
1811265.0,251.81015814
1811266.0,68.11976124
1811271.0,92.70175104
1811272.0,382.56175214
1811273.0,135.50266613999997
1811274.0,60.753273039999996
1811275.0,251.81015814
1811276.0,68.11976124
1811281.0,92.70175104
1811282.0,382.56175214
1811283.0,135.50266613999997
1811284.0,60.753273039999996
1811285.0,251.81015814
1811286.0,68.11976124
1811291.0,92.70175104
1811292.0,382.56175214
1811293.0,135.50266613999997
1811294.0,60.753273039999996
1811295.0,251.81015814
1811296.0,68.11976124
1811301.0,92.70175104
1811302.0,382.56175214
1811303.0,135.50266613999997
1811304.0,60.753273039999996
1811305.0,251.81015814
1811306.0,68.11976124
1812011.0,145.10710654000002
1812012.0,434.96710764
1812013.0,187.90802164
1812014.0,113.15862854
1812015.0,304.21551364000004
1812016.0,120.52511674
1812021.0,145.10710654000002
1812022.0,434.96710764
1812023.0,187.90802164
1812024.0,113.15862854
1812025.0,304.21551364000004
1812026.0,120.52511674
1812031.0,92.70175104
1812032.0,382.56175214
1812033.0,135.50266613999997
1812034.0,60.753273039999996
1812035.0,251.81015814
1812036.0,68.11976124
1812041.0,92.70175104
1812042.0,382.56175214
1812043.0,135.50266613999997
1812044.0,60.753273039999996
1812045.0,251.81015814
1812046.0,68.11976124
1812051.0,92.70175104
1812052.0,382.56175214
1812053.0,135.50266613999997
1812054.0,60.753273039999996
1812055.0,251.81015814
1812056.0,68.11976124
1812061.0,92.70175104
1812062.0,382.56175214
1812063.0,135.50266613999997
1812064.0,60.753273039999996
1812065.0,251.81015814
1812066.0,68.11976124
1812071.0,92.70175104
1812072.0,382.56175214
1812073.0,135.50266613999997
1812074.0,60.753273039999996
1812075.0,251.81015814
1812076.0,68.11976124
1812081.0,145.10710654000002
1812082.0,434.96710764
1812083.0,187.90802164
1812084.0,113.15862854
1812085.0,304.21551364000004
1812086.0,120.52511674
1812091.0,145.10710654000002
1812092.0,434.96710764
1812093.0,187.90802164
1812094.0,113.15862854
1812095.0,304.21551364000004
1812096.0,120.52511674
1812101.0,92.70175104
1812102.0,382.56175214
1812103.0,135.50266613999997
1812104.0,60.753273039999996
1812105.0,251.81015814
1812106.0,68.11976124
1812111.0,92.70175104
1812112.0,382.56175214
1812113.0,135.50266613999997
1812114.0,60.753273039999996
1812115.0,251.81015814
1812116.0,68.11976124
1812121.0,92.70175104
1812122.0,382.56175214
1812123.0,135.50266613999997
1812124.0,60.753273039999996
1812125.0,251.81015814
1812126.0,68.11976124
1812131.0,92.70175104
1812132.0,382.56175214
1812133.0,135.50266613999997
1812134.0,60.753273039999996
1812135.0,251.81015814
1812136.0,68.11976124
1812141.0,92.70175104
1812142.0,382.56175214
1812143.0,135.50266613999997
1812144.0,60.753273039999996
1812145.0,251.81015814
1812146.0,68.11976124
1812151.0,145.10710654000002
1812152.0,434.96710764
1812153.0,187.90802164
1812154.0,113.15862854
1812155.0,304.21551364000004
1812156.0,120.52511674
1812161.0,145.10710654000002
1812162.0,434.96710764
1812163.0,187.90802164
1812164.0,113.15862854
1812165.0,304.21551364000004
1812166.0,120.52511674
1812171.0,92.70175104
1812172.0,382.56175214
1812173.0,135.50266613999997
1812174.0,60.753273039999996
1812175.0,251.81015814
1812176.0,68.11976124
1812181.0,92.70175104
1812182.0,382.56175214
1812183.0,135.50266613999997
1812184.0,60.753273039999996
1812185.0,251.81015814
1812186.0,68.11976124
1812191.0,92.70175104
1812192.0,382.56175214
1812193.0,135.50266613999997
1812194.0,60.753273039999996
1812195.0,251.81015814
1812196.0,68.11976124
1812201.0,92.70175104
1812202.0,382.56175214
1812203.0,135.50266613999997
1812204.0,60.753273039999996
1812205.0,251.81015814
1812206.0,68.11976124
1812211.0,132.88482864
1812212.0,422.74482974
1812213.0,175.68574374
1812214.0,100.93635064
1812215.0,291.99323574
1812216.0,108.30283883999999
1812221.0,185.29018414
1812222.0,475.15018524000004
1812223.0,228.09109923999998
1812224.0,153.34170613999999
1812225.0,344.39859124
1812226.0,160.70819433999998
1812231.0,185.29018414
1812232.0,475.15018524000004
1812233.0,228.09109923999998
1812234.0,153.34170613999999
1812235.0,344.39859124
1812236.0,160.70819433999998
1812241.0,231.2265071
1812242.0,521.0865082
1812243.0,274.0274222
1812244.0,199.2780291
1812245.0,390.3349142
1812246.0,206.64451730000002
,
,
1812271.0,140.1358375
1812272.0,429.9958386
1812273.0,182.93675259999998
1812274.0,108.18735949999999
1812275.0,299.2442446
1812276.0,115.5538477
1812281.0,140.1358375
1812282.0,429.9958386
1812283.0,182.93675259999998
1812284.0,108.18735949999999
1812285.0,299.2442446
1812286.0,115.5538477
1812291.0,192.54119300000002
1812292.0,482.4011941
1812293.0,235.3421081
1812294.0,160.592715
1812295.0,351.64960010000004
1812301.0,192.54119300000002
1812302.0,482.4011941
1812303.0,235.3421081
1812304.0,160.592715
1812305.0,351.64960010000004
1812311.0,231.2265071
1812312.0,521.0865082
1812313.0,274.0274222
1812315.0,390.3349142
,
1901021.0,140.1358375
1901022.0,429.9958386
1901023.0,182.93675259999998
1901024.0,108.18735949999999
1901025.0,299.2442446
1901031.0,140.1358375
1901032.0,429.9958386
1901033.0,182.93675259999998
1901034.0,108.18735949999999
1901035.0,299.2442446
1901041.0,140.1358375
1901042.0,429.9958386
1901043.0,182.93675259999998
1901044.0,108.18735949999999
1901045.0,299.2442446
1901051.0,152.3581154
1901052.0,442.2181165
1901053.0,195.15903049999997
1901054.0,120.4096374
1901055.0,311.4665225
1901061.0,152.3581154
1901062.0,442.2181165
1901063.0,195.15903049999997
1901064.0,120.4096374
1901065.0,311.4665225
1901071.0,99.9527599
1901072.0,389.812761
1901073.0,142.753675
1901074.0,68.0042819
1901075.0,259.061167
1901081.0,99.9527599
1901082.0,389.812761
1901083.0,142.753675
1901084.0,68.0042819
1901085.0,259.061167
1901091.0,99.9527599
1901092.0,389.812761
1901093.0,142.753675
1901094.0,68.0042819
1901095.0,259.061167
1901101.0,99.9527599
1901102.0,389.812761
1901103.0,142.753675
1901104.0,68.0042819
1901105.0,259.061167
1901111.0,99.9527599
1901112.0,389.812761
1901113.0,142.753675
1901114.0,68.0042819
1901115.0,259.061167
1901121.0,152.3581154
1901122.0,442.2181165
1901123.0,195.15903049999997
1901124.0,120.4096374
1901125.0,311.4665225
1901131.0,152.3581154
1901132.0,442.2181165
1901133.0,195.15903049999997
1901134.0,120.4096374
1901135.0,311.4665225
1901141.0,99.9527599
1901142.0,389.812761
1901143.0,142.753675
1901144.0,68.0042819
1901145.0,259.061167
1901151.0,99.9527599
1901152.0,389.812761
1901153.0,142.753675
1901154.0,68.0042819
1901155.0,259.061167
1901161.0,99.9527599
1901162.0,389.812761
1901163.0,142.753675
1901164.0,68.0042819
1901165.0,259.061167
1901171.0,99.9527599
1901172.0,389.812761
1901173.0,142.753675
1901174.0,68.0042819
1901175.0,259.061167
1901181.0,99.9527599
1901182.0,389.812761
1901183.0,142.753675
1901184.0,68.0042819
1901185.0,259.061167
1901191.0,152.3581154
1901192.0,442.2181165
1901193.0,195.15903049999997
1901194.0,120.4096374
1901195.0,311.4665225
1901201.0,152.3581154
1901202.0,442.2181165
1901203.0,195.15903049999997
1901204.0,120.4096374
1901205.0,311.4665225
1901211.0,99.9527599
1901212.0,389.812761
1901213.0,142.753675
1901214.0,68.0042819
1901215.0,259.061167
1901221.0,99.9527599
1901222.0,389.812761
1901223.0,142.753675
1901224.0,68.0042819
1901225.0,259.061167
1901231.0,99.9527599
1901232.0,389.812761
1901233.0,142.753675
1901234.0,68.0042819
1901235.0,259.061167
1901241.0,99.9527599
1901242.0,389.812761
1901243.0,142.753675
1901244.0,68.0042819
1901245.0,259.061167
1901251.0,99.9527599
1901252.0,389.812761
1901253.0,142.753675
1901254.0,68.0042819
1901255.0,259.061167
1901261.0,152.3581154
1901262.0,442.2181165
1901263.0,195.15903049999997
1901264.0,120.4096374
1901265.0,311.4665225
1901271.0,152.3581154
1901272.0,442.2181165
1901273.0,195.15903049999997
1901274.0,120.4096374
1901275.0,311.4665225
1901281.0,99.9527599
1901282.0,389.812761
1901283.0,142.753675
1901284.0,68.0042819
1901285.0,259.061167
1901291.0,99.9527599
1901292.0,389.812761
1901293.0,142.753675
1901294.0,68.0042819
1901295.0,259.061167
1901301.0,99.9527599
1901302.0,389.812761
1901303.0,142.753675
1901304.0,68.0042819
1901305.0,259.061167
1901311.0,99.9527599
1901312.0,389.812761
1901313.0,142.753675
1901314.0,68.0042819
1901315.0,259.061167
1902011.0,99.9527599
1902012.0,389.812761
1902013.0,142.753675
1902014.0,68.0042819
1902015.0,259.061167
1902021.0,152.3581154
1902022.0,442.2181165
1902023.0,195.15903049999997
1902024.0,120.4096374
1902025.0,311.4665225
1902031.0,152.3581154
1902032.0,442.2181165
1902033.0,195.15903049999997
1902034.0,120.4096374
1902035.0,311.4665225
1902041.0,99.9527599
1902042.0,389.812761
1902043.0,142.753675
1902044.0,68.0042819
1902045.0,259.061167
1902051.0,99.9527599
1902052.0,389.812761
1902053.0,142.753675
1902054.0,68.0042819
1902055.0,259.061167
1902061.0,99.9527599
1902062.0,389.812761
1902063.0,142.753675
1902064.0,68.0042819
1902065.0,259.061167
1902071.0,99.9527599
1902072.0,389.812761
1902073.0,142.753675
1902074.0,68.0042819
1902075.0,259.061167
1902081.0,99.9527599
1902082.0,389.812761
1902083.0,142.753675
1902084.0,68.0042819
1902085.0,259.061167
1902091.0,152.3581154
1902092.0,442.2181165
1902093.0,195.15903049999997
1902094.0,120.4096374
1902095.0,311.4665225
1902101.0,152.3581154
1902102.0,442.2181165
1902103.0,195.15903049999997
1902104.0,120.4096374
1902105.0,311.4665225
1902111.0,99.9527599
1902112.0,389.812761
1902113.0,142.753675
1902114.0,68.0042819
1902115.0,259.061167
1902121.0,99.9527599
1902122.0,389.812761
1902123.0,142.753675
1902124.0,68.0042819
1902125.0,259.061167
1902131.0,99.9527599
1902132.0,389.812761
1902133.0,142.753675
1902134.0,68.0042819
1902135.0,259.061167
1902141.0,99.9527599
1902142.0,389.812761
1902143.0,142.753675
1902144.0,68.0042819
1902145.0,259.061167
1902151.0,99.9527599
1902152.0,389.812761
1902153.0,142.753675
1902154.0,68.0042819
1902155.0,259.061167
1902161.0,152.3581154
1902162.0,442.2181165
1902163.0,195.15903049999997
1902164.0,120.4096374
1902165.0,311.4665225
1902171.0,152.3581154
1902172.0,442.2181165
1902173.0,195.15903049999997
1902174.0,120.4096374
1902175.0,311.4665225
1902181.0,99.9527599
1902182.0,389.812761
1902183.0,142.753675
1902184.0,68.0042819
1902185.0,259.061167
1902191.0,99.9527599
1902192.0,389.812761
1902193.0,142.753675
1902194.0,68.0042819
1902195.0,259.061167
1902201.0,99.9527599
1902202.0,389.812761
1902203.0,142.753675
1902204.0,68.0042819
1902205.0,259.061167
1902211.0,99.9527599
1902212.0,389.812761
1902213.0,142.753675
1902214.0,68.0042819
1902215.0,259.061167
1902221.0,99.9527599
1902222.0,389.812761
1902223.0,142.753675
1902224.0,68.0042819
1902225.0,259.061167
1902231.0,152.3581154
1902232.0,442.2181165
1902233.0,195.15903049999997
1902234.0,120.4096374
1902235.0,311.4665225
1902241.0,152.3581154
1902242.0,442.2181165
1902243.0,195.15903049999997
1902244.0,120.4096374
1902245.0,311.4665225
1902251.0,99.9527599
1902252.0,389.812761
1902253.0,142.753675
1902254.0,68.0042819
1902255.0,259.061167
1902261.0,99.9527599
1902262.0,389.812761
1902263.0,142.753675
1902264.0,68.0042819
1902265.0,259.061167
1902271.0,99.9527599
1902272.0,389.812761
1902273.0,142.753675
1902274.0,68.0042819
1902275.0,259.061167
1902281.0,99.9527599
1902282.0,389.812761
1902283.0,142.753675
1902284.0,68.0042819
1902285.0,259.061167
1903011.0,99.9527599
1903012.0,389.812761
1903013.0,142.753675
1903014.0,68.0042819
1903015.0,259.061167
1903021.0,152.3581154
1903022.0,442.2181165
1903023.0,195.15903049999997
1903024.0,120.4096374
1903025.0,311.4665225
1903031.0,152.3581154
1903032.0,442.2181165
1903033.0,195.15903049999997
1903034.0,120.4096374
1903035.0,311.4665225
1903041.0,99.9527599
1903042.0,389.812761
1903043.0,142.753675
1903044.0,68.0042819
1903045.0,259.061167
1903051.0,99.9527599
1903052.0,389.812761
1903053.0,142.753675
1903054.0,68.0042819
1903055.0,259.061167
1903061.0,99.9527599
1903062.0,389.812761
1903063.0,142.753675
1903064.0,68.0042819
1903065.0,259.061167
1903071.0,99.9527599
1903072.0,389.812761
1903073.0,142.753675
1903074.0,68.0042819
1903075.0,259.061167
1903081.0,99.9527599
1903082.0,389.812761
1903083.0,142.753675
1903084.0,68.0042819
1903085.0,259.061167
1903091.0,152.3581154
1903092.0,442.2181165
1903093.0,195.15903049999997
1903094.0,120.4096374
1903095.0,311.4665225
1903101.0,152.3581154
1903102.0,442.2181165
1903103.0,195.15903049999997
1903104.0,120.4096374
1903105.0,311.4665225
